constr_name,rhs,slack
R193034,0.0,0.0
R193035,0.0,0.0
R193036,0.0,0.0
R193037,0.0,0.0
R193038,0.0,0.0
R193039,0.0,0.0
R193040,0.0,0.0
R193041,0.0,0.0
R193042,0.0,0.0
R193043,0.0,0.0
R193044,0.0,0.0
R193045,0.0,0.0
R193046,0.0,0.0
R193047,0.0,0.0
R193048,0.0,0.0
R193049,0.0,0.0
R193050,0.0,0.0
R193051,0.0,0.0
R193052,0.0,0.0
R193053,0.0,0.0
R193054,0.0,0.0
R193055,0.0,0.0
R193056,0.0,0.0
R193057,0.0,0.0
R193058,0.0,0.0
R193059,0.0,0.0
R193060,0.0,0.0
R193061,0.0,0.0
R193062,0.0,0.0
R193063,0.0,0.0
R193064,0.0,0.0
R193065,0.0,0.0
R193066,0.0,0.0
R193067,0.0,0.0
R193068,0.0,0.0
R193069,0.0,0.0
R193070,0.0,0.0
R193071,0.0,0.0
R193072,0.0,0.0
R193073,0.0,0.0
R193074,0.0,0.0
R193075,0.0,0.0
R193076,0.0,0.0
R193077,0.0,0.0
R193078,0.0,0.0
R193079,0.0,0.0
R193080,0.0,0.0
R193081,0.0,0.0
R193082,0.0,0.0
R193083,0.0,0.0
R193084,0.0,0.0
R193085,0.0,0.0
R193086,0.0,0.0
R193087,0.0,0.0
R193088,0.0,0.0
R193089,0.0,0.0
R193090,0.0,0.0
R193091,0.0,0.0
R193092,0.0,0.0
R193093,0.0,0.0
R193094,0.0,0.0
R193095,0.0,0.0
R193096,0.0,0.0
R193097,0.0,0.0
R193098,0.0,0.0
R193099,0.0,0.0
R193100,0.0,0.0
R193101,0.0,0.0
R193102,0.0,0.0
R193103,0.0,0.0
R193104,0.0,0.0
R193105,0.0,0.0
R193106,0.0,0.0
R193107,0.0,0.0
R193108,0.0,0.0
R193109,0.0,0.0
R193110,0.0,0.0
R193111,0.0,0.0
R193112,0.0,0.0
R193113,0.0,0.0
R193114,0.0,0.0
R193115,0.0,0.0
R193116,0.0,0.0
R193117,0.0,0.0
R193118,0.0,0.0
R193119,0.0,0.0
R193120,0.0,0.0
R193121,0.0,0.0
R193122,0.0,0.0
R193123,0.0,0.0
R193124,0.0,0.0
R193125,0.0,0.0
R193126,0.0,0.0
R193127,0.0,0.0
R193128,0.0,0.0
R193129,0.0,0.0
R193130,0.0,0.0
R193131,0.0,0.0
R193132,0.0,0.0
R193133,0.0,0.0
R193134,0.0,0.0
R193135,0.0,0.0
R193136,0.0,0.0
R193137,0.0,0.0
R193138,0.0,0.0
R193139,0.0,0.0
R193140,0.0,0.0
R193141,0.0,0.0
R193142,0.0,0.0
R193143,0.0,0.0
R193144,0.0,0.0
R193145,0.0,0.0
R193146,0.0,0.0
R193147,0.0,0.0
R193148,0.0,0.0
R193149,0.0,0.0
R193150,0.0,0.0
R193151,0.0,0.0
R193152,0.0,0.0
R193153,0.0,0.0
R193154,0.0,0.0
R193155,0.0,0.0
R193156,0.0,0.0
R193157,0.0,0.0
R193158,0.0,0.0
R193159,0.0,0.0
R193160,0.0,0.0
R193161,0.0,0.0
R193162,0.0,0.0
R193163,0.0,0.0
R193164,0.0,0.0
R193165,0.0,0.0
R193166,0.0,0.0
R193167,0.0,0.0
R193168,0.0,0.0
R193169,0.0,0.0
R193170,0.0,0.0
R193171,0.0,0.0
R193172,0.0,0.0
R193173,0.0,0.0
R193174,0.0,0.0
R193175,0.0,0.0
R193176,0.0,0.0
R193177,0.0,0.0
R193178,0.0,0.0
R193179,0.0,0.0
R193180,0.0,0.0
R193181,0.0,0.0
R193182,0.0,0.0
R193183,0.0,0.0
R193184,0.0,0.0
R193185,0.0,0.0
R193186,0.0,0.0
R193187,0.0,0.0
R193188,0.0,0.0
R193189,0.0,0.0
R193190,0.0,0.0
R193191,0.0,0.0
R193192,0.0,0.0
R193193,0.0,0.0
R193194,0.0,0.0
R193195,0.0,0.0
R193196,0.0,0.0
R193197,0.0,0.0
R193198,0.0,0.0
R193199,0.0,0.0
R193200,0.0,0.0
R193201,0.0,0.0
R193202,0.0,0.0
R193203,0.0,0.0
R193204,0.0,0.0
R193205,0.0,0.0
R193206,0.0,0.0
R193207,0.0,0.0
R193208,0.0,0.0
R193209,0.0,0.0
R193210,0.0,0.0
R193211,0.0,0.0
R193212,0.0,0.0
R193213,0.0,0.0
R193214,0.0,0.0
R193215,0.0,0.0
R193216,0.0,0.0
R193217,0.0,0.0
R193218,0.0,0.0
R193219,0.0,0.0
R193220,0.0,0.0
R193221,0.0,0.0
R193222,0.0,0.0
R193223,0.0,0.0
R193224,0.0,0.0
R193225,0.0,0.0
R193226,0.0,0.0
R193227,0.0,0.0
R193228,0.0,0.0
R193229,0.0,0.0
R193230,0.0,0.0
R193231,0.0,0.0
R193232,0.0,0.0
R193233,0.0,0.0
R193234,0.0,0.0
R193235,0.0,0.0
R193236,0.0,0.0
R193237,0.0,0.0
R193238,0.0,0.0
R193239,0.0,0.0
R193240,0.0,0.0
R193241,0.0,0.0
R193242,0.0,0.0
R193243,0.0,0.0
R193244,0.0,0.0
R193245,0.0,0.0
R193246,0.0,0.0
R193247,0.0,0.0
R193248,0.0,0.0
R193249,0.0,0.0
R193250,0.0,0.0
R193251,0.0,0.0
R193252,0.0,0.0
R193253,0.0,0.0
R193254,0.0,0.0
R193255,0.0,0.0
R193256,0.0,0.0
R193257,0.0,0.0
R193258,0.0,0.0
R193259,0.0,0.0
R193260,0.0,0.0
R193261,0.0,0.0
R193262,0.0,0.0
R193263,0.0,0.0
R193264,0.0,0.0
R193265,0.0,0.0
R193266,0.0,0.0
R193267,0.0,0.0
R193268,0.0,0.0
R193269,0.0,0.0
R193270,0.0,0.0
R193271,0.0,0.0
R193272,0.0,0.0
R193273,0.0,0.0
R193274,0.0,0.0
R193275,0.0,0.0
R193276,0.0,0.0
R193277,0.0,0.0
R193278,0.0,0.0
R193279,0.0,0.0
R193280,0.0,0.0
R193281,0.0,0.0
R193282,0.0,0.0
R193283,0.0,0.0
R193284,0.0,0.0
R193285,0.0,0.0
R193286,0.0,0.0
R193287,0.0,0.0
R193288,0.0,0.0
R193289,0.0,0.0
R193290,0.0,0.0
R193291,0.0,0.0
R193292,0.0,0.0
R193293,0.0,0.0
R193294,0.0,0.0
R193295,0.0,0.0
R193296,0.0,0.0
R193297,0.0,0.0
R193298,0.0,0.0
R193299,0.0,0.0
R193300,0.0,0.0
R193301,0.0,0.0
R193302,0.0,0.0
R193303,0.0,0.0
R193304,0.0,0.0
R193305,0.0,0.0
R193306,0.0,0.0
R193307,0.0,0.0
R193308,0.0,0.0
R193309,0.0,0.0
R193310,0.0,0.0
R193311,0.0,0.0
R193312,0.0,0.0
R193313,0.0,0.0
R193314,0.0,0.0
R193315,0.0,0.0
R193316,0.0,0.0
R193317,0.0,0.0
R193318,0.0,0.0
R193319,0.0,0.0
R193320,0.0,0.0
R193321,0.0,0.0
R193322,0.0,0.0
R193323,0.0,0.0
R193324,0.0,0.0
R193325,0.0,0.0
R193326,0.0,0.0
R193327,0.0,0.0
R193328,0.0,0.0
R193329,0.0,0.0
R193330,0.0,0.0
R193331,0.0,0.0
R193332,0.0,0.0
R193333,0.0,0.0
R193334,0.0,0.0
R193335,0.0,0.0
R193336,0.0,0.0
R193337,0.0,0.0
R193338,0.0,0.0
R193339,0.0,0.0
R193340,0.0,0.0
R193341,0.0,0.0
R193342,0.0,0.0
R193343,0.0,0.0
R193344,0.0,0.0
R193345,0.0,0.0
R193346,0.0,0.0
R193347,0.0,0.0
R193348,0.0,0.0
R193349,0.0,0.0
R193350,0.0,0.0
R193351,0.0,0.0
R193352,0.0,0.0
R193353,0.0,0.0
R193354,0.0,0.0
R193355,0.0,0.0
R193356,0.0,0.0
R193357,0.0,0.0
R193358,0.0,0.0
R193359,0.0,0.0
R193360,0.0,0.0
R193361,0.0,0.0
R193362,0.0,0.0
R193363,0.0,0.0
R193364,0.0,0.0
R193365,0.0,0.0
R193366,0.0,0.0
R193367,0.0,0.0
R193368,0.0,0.0
R193369,0.0,0.0
R193370,0.0,0.0
R193371,0.0,0.0
R193372,0.0,0.0
R193373,0.0,0.0
R193374,0.0,0.0
R193375,0.0,0.0
R193376,0.0,0.0
R193377,0.0,0.0
R193378,0.0,0.0
R193379,0.0,0.0
R193380,0.0,0.0
R193381,0.0,0.0
R193382,0.0,0.0
R193383,0.0,0.0
R193384,0.0,0.0
R193385,0.0,0.0
R193386,0.0,0.0
R193387,0.0,0.0
R193388,0.0,0.0
R193389,0.0,0.0
R193390,0.0,0.0
R193391,0.0,0.0
R193392,0.0,0.0
R193393,0.0,0.0
R193394,0.0,0.0
R193395,0.0,0.0
R193396,0.0,0.0
R193397,0.0,0.0
R193398,0.0,0.0
R193399,0.0,0.0
R193400,0.0,0.0
R193401,0.0,0.0
R193402,0.0,0.0
R193403,0.0,0.0
R193404,0.0,0.0
R193405,0.0,0.0
R193406,0.0,0.0
R193407,0.0,0.0
R193408,0.0,0.0
R193409,0.0,0.0
R193410,0.0,0.0
R193411,0.0,0.0
R193412,0.0,0.0
R193413,0.0,0.0
R193414,0.0,0.0
R193415,0.0,0.0
R193416,0.0,0.0
R193417,0.0,0.0
R193418,0.0,0.0
R193419,0.0,0.0
R193420,0.0,0.0
R193421,0.0,0.0
R193422,0.0,0.0
R193423,0.0,0.0
R193424,0.0,0.0
R193425,0.0,0.0
R193426,0.0,0.0
R193427,0.0,0.0
R193428,0.0,0.0
R193429,0.0,0.0
R193430,0.0,0.0
R193431,0.0,0.0
R193432,0.0,0.0
R193433,0.0,0.0
R193434,0.0,0.0
R193435,0.0,0.0
R193436,0.0,0.0
R193437,0.0,0.0
R193438,0.0,0.0
R193439,0.0,0.0
R193440,0.0,0.0
R193441,0.0,0.0
R193442,0.0,0.0
R193443,0.0,0.0
R193444,0.0,0.0
R193445,0.0,0.0
R193446,0.0,0.0
R193447,0.0,0.0
R193448,0.0,0.0
R193449,0.0,0.0
R193450,0.0,0.0
R193451,0.0,0.0
R193452,0.0,0.0
R193453,0.0,0.0
R193454,0.0,0.0
R193455,0.0,0.0
R193456,0.0,0.0
R193457,0.0,0.0
R193458,0.0,0.0
R193459,0.0,0.0
R193460,0.0,0.0
R193461,0.0,0.0
R193462,0.0,0.0
R193463,0.0,0.0
R193464,0.0,0.0
R193465,0.0,0.0
R193466,0.0,0.0
R193467,0.0,0.0
R193468,0.0,0.0
R193469,0.0,0.0
R193470,0.0,0.0
R193471,0.0,0.0
R193472,0.0,0.0
R193473,0.0,0.0
R193474,0.0,0.0
R193475,0.0,0.0
R193476,0.0,0.0
R193477,0.0,0.0
R193478,0.0,0.0
R193479,0.0,0.0
R193480,0.0,0.0
R193481,0.0,0.0
R193482,0.0,0.0
R193483,0.0,0.0
R193484,0.0,0.0
R193485,0.0,0.0
R193486,0.0,0.0
R193487,0.0,0.0
R193488,0.0,0.0
R193489,0.0,0.0
R193490,0.0,0.0
R193491,0.0,0.0
R193492,0.0,0.0
R193493,0.0,0.0
R193494,0.0,0.0
R193495,0.0,0.0
R193496,0.0,0.0
R193497,0.0,0.0
R193498,0.0,0.0
R193499,0.0,0.0
R193500,0.0,0.0
R193501,0.0,0.0
R193502,0.0,0.0
R193503,0.0,0.0
R193504,0.0,0.0
R193505,0.0,0.0
R193506,0.0,0.0
R193507,0.0,0.0
R193508,0.0,0.0
R193509,0.0,0.0
R193510,0.0,0.0
R193511,0.0,0.0
R193512,0.0,0.0
R193513,0.0,0.0
R193514,0.0,0.0
R193515,0.0,0.0
R193516,0.0,0.0
R193517,0.0,0.0
R193518,0.0,0.0
R193519,0.0,0.0
R193520,0.0,0.0
R193521,0.0,0.0
R193522,0.0,0.0
R193523,0.0,0.0
R193524,0.0,0.0
R193525,0.0,0.0
R193526,0.0,0.0
R193527,0.0,0.0
R193528,0.0,0.0
R193529,0.0,0.0
R193530,0.0,0.0
R193531,0.0,0.0
R193532,0.0,0.0
R193533,0.0,0.0
R193534,0.0,0.0
R193535,0.0,0.0
R193536,0.0,0.0
R193537,0.0,0.0
R193538,0.0,0.0
R193539,0.0,0.0
R193540,0.0,0.0
R193541,0.0,0.0
R193542,0.0,0.0
R193543,0.0,0.0
R193544,0.0,0.0
R193545,0.0,0.0
R193546,0.0,0.0
R193547,0.0,0.0
R193548,0.0,0.0
R193549,0.0,0.0
R193550,0.0,0.0
R193551,0.0,0.0
R193552,0.0,0.0
R193553,0.0,0.0
R193554,0.0,0.0
R193555,0.0,0.0
R193556,0.0,0.0
R193557,0.0,0.0
R193558,0.0,0.0
R193559,0.0,0.0
R193560,0.0,0.0
R193561,0.0,0.0
R193562,0.0,0.0
R193563,0.0,0.0
R193564,0.0,0.0
R193565,0.0,0.0
R193566,0.0,0.0
R193567,0.0,0.0
R193568,0.0,0.0
R193569,0.0,0.0
R193570,0.0,0.0
R193571,0.0,0.0
R193572,0.0,0.0
R193573,0.0,0.0
R193574,0.0,0.0
R193575,0.0,0.0
R193576,0.0,0.0
R193577,0.0,0.0
R193578,0.0,0.0
R193579,0.0,0.0
R193580,0.0,0.0
R193581,0.0,0.0
R193582,0.0,0.0
R193583,0.0,0.0
R193584,0.0,0.0
R193585,0.0,0.0
R193586,0.0,0.0
R193587,0.0,0.0
R193588,0.0,0.0
R193589,0.0,0.0
R193590,0.0,0.0
R193591,0.0,0.0
R193592,0.0,0.0
R193593,0.0,0.0
R193594,0.0,0.0
R193595,0.0,0.0
R193596,0.0,0.0
R193597,0.0,0.0
R193598,0.0,0.0
R193599,0.0,0.0
R193600,0.0,0.0
R193601,0.0,0.0
R193602,0.0,0.0
R193603,0.0,0.0
R193604,0.0,0.0
R193605,0.0,0.0
R193606,0.0,0.0
R193607,0.0,0.0
R193608,0.0,0.0
R193609,0.0,0.0
R193610,0.0,0.0
R193611,0.0,0.0
R193612,0.0,0.0
R193613,0.0,0.0
R193614,0.0,0.0
R193615,0.0,0.0
R193616,0.0,0.0
R193617,0.0,0.0
R193618,0.0,0.0
R193619,0.0,0.0
R193620,0.0,0.0
R193621,0.0,0.0
R193622,0.0,0.0
R193623,0.0,0.0
R193624,0.0,0.0
R193625,0.0,0.0
R193626,0.0,0.0
R193627,0.0,0.0
R193628,0.0,0.0
R193629,0.0,0.0
R193630,0.0,0.0
R193631,0.0,0.0
R193632,0.0,0.0
R193633,0.0,0.0
R193634,0.0,0.0
R193635,0.0,0.0
R193636,0.0,0.0
R193637,0.0,0.0
R193638,0.0,0.0
R193639,0.0,0.0
R193640,0.0,0.0
R193641,0.0,0.0
R193642,0.0,0.0
R193643,0.0,0.0
R193644,0.0,0.0
R193645,0.0,0.0
R193646,0.0,0.0
R193647,0.0,0.0
R193648,0.0,0.0
R193649,0.0,0.0
R193650,0.0,0.0
R193651,0.0,0.0
R193652,0.0,0.0
R193653,0.0,0.0
R193654,0.0,0.0
R193655,0.0,0.0
R193656,0.0,0.0
R193657,0.0,0.0
R193658,0.0,0.0
R193659,0.0,0.0
R193660,0.0,0.0
R193661,0.0,0.0
R193662,0.0,0.0
R193663,0.0,0.0
R193664,0.0,0.0
R193665,0.0,0.0
R193666,0.0,0.0
R193667,0.0,0.0
R193668,0.0,0.0
R193669,0.0,0.0
R193670,0.0,0.0
R193671,0.0,0.0
R193672,0.0,0.0
R193673,0.0,0.0
R193674,0.0,0.0
R193675,0.0,0.0
R193676,0.0,0.0
R193677,0.0,0.0
R193678,0.0,0.0
R193679,0.0,0.0
R193680,0.0,0.0
R193681,0.0,0.0
R193682,0.0,0.0
R193683,0.0,0.0
R193684,0.0,0.0
R193685,0.0,0.0
R193686,0.0,0.0
R193687,0.0,0.0
R193688,0.0,0.0
R193689,0.0,0.0
R193690,0.0,0.0
R193691,0.0,0.0
R193692,0.0,0.0
R193693,0.0,0.0
R193694,0.0,0.0
R193695,0.0,0.0
R193696,0.0,0.0
R193697,0.0,0.0
R193698,0.0,0.0
R193699,0.0,0.0
R193700,0.0,0.0
R193701,0.0,0.0
R193702,0.0,0.0
R193703,0.0,0.0
R193704,0.0,0.0
R193705,0.0,0.0
R193706,0.0,0.0
R193707,0.0,0.0
R193708,0.0,0.0
R193709,0.0,0.0
R193710,0.0,0.0
R193711,0.0,0.0
R193712,0.0,0.0
R193713,0.0,0.0
R193714,0.0,0.0
R193715,0.0,0.0
R193716,0.0,0.0
R193717,0.0,0.0
R193718,0.0,0.0
R193719,0.0,0.0
R193720,0.0,0.0
R193721,0.0,0.0
R193722,0.0,0.0
R193723,0.0,0.0
R193724,0.0,0.0
R193725,0.0,0.0
R193726,0.0,0.0
R193727,0.0,0.0
R193728,0.0,0.0
R193729,0.0,0.0
R193730,0.0,0.0
R193731,0.0,0.0
R193732,0.0,0.0
R193733,0.0,0.0
R193734,0.0,0.0
R193735,0.0,0.0
R193736,0.0,0.0
R193737,0.0,0.0
R193738,0.0,0.0
R193739,0.0,0.0
R193740,0.0,0.0
R193741,0.0,0.0
R193742,0.0,0.0
R193743,0.0,0.0
R193744,0.0,0.0
R193745,0.0,0.0
R193746,0.0,0.0
R193747,0.0,0.0
R193748,0.0,0.0
R193749,0.0,0.0
R193750,0.0,0.0
R193751,0.0,0.0
R193752,0.0,0.0
R193753,0.0,0.0
R193754,0.0,0.0
R193755,0.0,0.0
R193756,0.0,0.0
R193757,0.0,0.0
R193758,0.0,0.0
R193759,0.0,0.0
R193760,0.0,0.0
R193761,0.0,0.0
R193762,0.0,0.0
R193763,0.0,0.0
R193764,0.0,0.0
R193765,0.0,0.0
R193766,0.0,0.0
R193767,0.0,0.0
R193768,0.0,0.0
R193769,0.0,0.0
R193770,0.0,0.0
R193771,0.0,0.0
R193772,0.0,0.0
R193773,0.0,0.0
R193774,0.0,0.0
R193775,0.0,0.0
R193776,0.0,0.0
R193777,0.0,0.0
R193778,0.0,0.0
R193779,0.0,0.0
R193780,0.0,0.0
R193781,0.0,0.0
R193782,0.0,0.0
R193783,0.0,0.0
R193784,0.0,0.0
R193785,0.0,0.0
R193786,0.0,0.0
R193787,0.0,0.0
R193788,0.0,0.0
R193789,0.0,0.0
R193790,0.0,0.0
R193791,0.0,0.0
R193792,0.0,0.0
R193793,0.0,0.0
R193794,0.0,0.0
R193795,0.0,0.0
R193796,0.0,0.0
R193797,0.0,0.0
R193798,0.0,0.0
R193799,0.0,0.0
R193800,0.0,0.0
R193801,0.0,0.0
R193802,0.0,0.0
R193803,0.0,0.0
R193804,0.0,0.0
R193805,0.0,0.0
R193806,0.0,0.0
R193807,0.0,0.0
R193808,0.0,0.0
R193809,0.0,0.0
R193810,0.0,0.0
R193811,0.0,0.0
R193812,0.0,0.0
R193813,0.0,0.0
R193814,0.0,0.0
R193815,0.0,0.0
R193816,0.0,0.0
R193817,0.0,0.0
R193818,0.0,0.0
R193819,0.0,0.0
R193820,0.0,0.0
R193821,0.0,0.0
R193822,0.0,0.0
R193823,0.0,0.0
R193824,0.0,0.0
R193825,0.0,0.0
R193826,0.0,0.0
R193827,0.0,0.0
R193828,0.0,0.0
R193829,0.0,0.0
R193830,0.0,0.0
R193831,0.0,0.0
R193832,0.0,0.0
R193833,0.0,0.0
R193834,0.0,0.0
R193835,0.0,0.0
R193836,0.0,0.0
R193837,0.0,0.0
R193838,0.0,0.0
R193839,0.0,0.0
R193840,0.0,0.0
R193841,0.0,0.0
R193842,0.0,0.0
R193843,0.0,0.0
R193844,0.0,0.0
R193845,0.0,0.0
R193846,0.0,0.0
R193847,0.0,0.0
R193848,0.0,0.0
R193849,0.0,0.0
R193850,0.0,0.0
R193851,0.0,0.0
R193852,0.0,0.0
R193853,0.0,0.0
R193854,0.0,0.0
R193855,0.0,0.0
R193856,0.0,0.0
R193857,0.0,0.0
R193858,0.0,0.0
R193859,0.0,0.0
R193860,0.0,0.0
R193861,0.0,0.0
R193862,0.0,0.0
R193863,0.0,0.0
R193864,0.0,0.0
R193865,0.0,0.0
R193866,0.0,0.0
R193867,0.0,0.0
R193868,0.0,0.0
R193869,0.0,0.0
R193870,0.0,0.0
R193871,0.0,0.0
R193872,0.0,0.0
R193873,0.0,0.0
R193874,0.0,0.0
R193875,0.0,0.0
R193876,0.0,0.0
R193877,0.0,0.0
R193878,0.0,0.0
R193879,0.0,0.0
R193880,0.0,0.0
R193881,0.0,0.0
R193882,0.0,0.0
R193883,0.0,0.0
R193884,0.0,0.0
R193885,0.0,0.0
R193886,0.0,0.0
R193887,0.0,0.0
R193888,0.0,0.0
R193889,0.0,0.0
R193890,0.0,0.0
R193891,0.0,0.0
R193892,0.0,0.0
R193893,0.0,0.0
R193894,0.0,0.0
R193895,0.0,0.0
R193896,0.0,0.0
R193897,0.0,0.0
R193898,0.0,0.0
R193899,0.0,0.0
R193900,0.0,0.0
R193901,0.0,0.0
R193902,0.0,0.0
R193903,0.0,0.0
R193904,0.0,0.0
R193905,0.0,0.0
R193906,0.0,0.0
R193907,0.0,0.0
R193908,0.0,0.0
R193909,0.0,0.0
R193910,0.0,0.0
R193911,0.0,0.0
R193912,0.0,0.0
R193913,0.0,0.0
R193914,0.0,0.0
R193915,0.0,0.0
R193916,0.0,0.0
R193917,0.0,0.0
R193918,0.0,0.0
R193919,0.0,0.0
R193920,0.0,0.0
R193921,0.0,0.0
R193922,0.0,0.0
R193923,0.0,0.0
R193924,0.0,0.0
R193925,0.0,0.0
R193926,0.0,0.0
R193927,0.0,0.0
R193928,0.0,0.0
R193929,0.0,0.0
R193930,0.0,0.0
R193931,0.0,0.0
R193932,0.0,0.0
R193933,0.0,0.0
R193934,0.0,0.0
R193935,0.0,0.0
R193936,0.0,0.0
R193937,0.0,0.0
R193938,0.0,0.0
R193939,0.0,0.0
R193940,0.0,0.0
R193941,0.0,0.0
R193942,0.0,0.0
R193943,0.0,0.0
R193944,0.0,0.0
R193945,0.0,0.0
R193946,0.0,0.0
R193947,0.0,0.0
R193948,0.0,0.0
R193949,0.0,0.0
R193950,0.0,0.0
R193951,0.0,0.0
R193952,0.0,0.0
R193953,0.0,0.0
R193954,0.0,0.0
R193955,0.0,0.0
R193956,0.0,0.0
R193957,0.0,0.0
R193958,0.0,0.0
R193959,0.0,0.0
R193960,0.0,0.0
R193961,0.0,0.0
R193962,0.0,0.0
R193963,0.0,0.0
R193964,0.0,0.0
R193965,0.0,0.0
R193966,0.0,0.0
R193967,0.0,0.0
R193968,0.0,0.0
R193969,0.0,0.0
R193970,0.0,0.0
R193971,0.0,0.0
R193972,0.0,0.0
R193973,0.0,0.0
R193974,0.0,0.0
R193975,0.0,0.0
R193976,0.0,0.0
R193977,0.0,0.0
R193978,0.0,0.0
R193979,0.0,0.0
R193980,0.0,0.0
R193981,0.0,0.0
R193982,0.0,0.0
R193983,0.0,0.0
R193984,0.0,0.0
R193985,0.0,0.0
R193986,0.0,0.0
R193987,0.0,0.0
R193988,0.0,0.0
R193989,0.0,0.0
R193990,0.0,0.0
R193991,0.0,0.0
R193992,0.0,0.0
R193993,0.0,0.0
R193994,0.0,0.0
R193995,0.0,0.0
R193996,0.0,0.0
R193997,0.0,0.0
R193998,0.0,0.0
R193999,0.0,0.0
R194000,0.0,0.0
R194001,0.0,0.0
R194002,0.0,0.0
R194003,0.0,0.0
R194004,0.0,0.0
R194005,0.0,0.0
R194006,0.0,0.0
R194007,0.0,0.0
R194008,0.0,0.0
R194009,0.0,0.0
R194010,0.0,0.0
R194011,0.0,0.0
R194012,0.0,0.0
R194013,0.0,0.0
R194014,0.0,0.0
R194015,0.0,0.0
R194016,0.0,0.0
R194017,0.0,0.0
R194018,0.0,0.0
R194019,0.0,0.0
R194020,0.0,0.0
R194021,0.0,0.0
R194022,0.0,0.0
R194023,0.0,0.0
R194024,0.0,0.0
R194025,0.0,0.0
R194026,0.0,0.0
R194027,0.0,0.0
R194028,0.0,0.0
R194029,0.0,0.0
R194030,0.0,0.0
R194031,0.0,0.0
R194032,0.0,0.0
R194033,0.0,0.0
R194034,0.0,0.0
R194035,0.0,0.0
R194036,0.0,0.0
R194037,0.0,0.0
R194038,0.0,0.0
R194039,0.0,0.0
R194040,0.0,0.0
R194041,0.0,0.0
R194042,0.0,0.0
R194043,0.0,0.0
R194044,0.0,0.0
R194045,0.0,0.0
R194046,0.0,0.0
R194047,0.0,0.0
R194048,0.0,0.0
R194049,0.0,0.0
R194050,0.0,0.0
R194051,0.0,0.0
R194052,0.0,0.0
R194053,0.0,0.0
R194054,0.0,0.0
R194055,0.0,0.0
R194056,0.0,0.0
R194057,0.0,0.0
R194058,0.0,0.0
R194059,0.0,0.0
R194060,0.0,0.0
R194061,0.0,0.0
R194062,0.0,0.0
R194063,0.0,0.0
R194064,0.0,0.0
R194065,0.0,0.0
R194066,0.0,0.0
R194067,0.0,0.0
R194068,0.0,0.0
R194069,0.0,0.0
R194070,0.0,0.0
R194071,0.0,0.0
R194072,0.0,0.0
R194073,0.0,0.0
R194074,0.0,0.0
R194075,0.0,0.0
R194076,0.0,0.0
R194077,0.0,0.0
R194078,0.0,0.0
R194079,0.0,0.0
R194080,0.0,0.0
R194081,0.0,0.0
R194082,0.0,0.0
R194083,0.0,0.0
R194084,0.0,0.0
R194085,0.0,0.0
R194086,0.0,0.0
R194087,0.0,0.0
R194088,0.0,0.0
R194089,0.0,0.0
R194090,0.0,0.0
R194091,0.0,0.0
R194092,0.0,0.0
R194093,0.0,0.0
R194094,0.0,0.0
R194095,0.0,0.0
R194096,0.0,0.0
R194097,0.0,0.0
R194098,0.0,0.0
R194099,0.0,0.0
R194100,0.0,0.0
R194101,0.0,0.0
R194102,0.0,0.0
R194103,0.0,0.0
R194104,0.0,0.0
R194105,0.0,0.0
R194106,0.0,0.0
R194107,0.0,0.0
R194108,0.0,0.0
R194109,0.0,0.0
R194110,0.0,0.0
R194111,0.0,0.0
R194112,0.0,0.0
R194113,0.0,0.0
R194114,0.0,0.0
R194115,0.0,0.0
R194116,0.0,0.0
R194117,0.0,0.0
R194118,0.0,0.0
R194119,0.0,0.0
R194120,0.0,0.0
R194121,0.0,0.0
R194122,0.0,0.0
R194123,0.0,0.0
R194124,0.0,0.0
R194125,0.0,0.0
R194126,0.0,0.0
R194127,0.0,0.0
R194128,0.0,0.0
R194129,0.0,0.0
R194130,0.0,0.0
R194131,0.0,0.0
R194132,0.0,0.0
R194133,0.0,0.0
R194134,0.0,0.0
R194135,0.0,0.0
R194136,0.0,0.0
R194137,0.0,0.0
R194138,0.0,0.0
R194139,0.0,0.0
R194140,0.0,0.0
R194141,0.0,0.0
R194142,0.0,0.0
R194143,0.0,0.0
R194144,0.0,0.0
R194145,0.0,0.0
R194146,0.0,0.0
R194147,0.0,0.0
R194148,0.0,0.0
R194149,0.0,0.0
R194150,0.0,0.0
R194151,0.0,0.0
R194152,0.0,0.0
R194153,0.0,0.0
R194154,0.0,0.0
R194155,0.0,0.0
R194156,0.0,0.0
R194157,0.0,0.0
R194158,0.0,0.0
R194159,0.0,0.0
R194160,0.0,0.0
R194161,0.0,0.0
R194162,0.0,0.0
R194163,0.0,0.0
R194164,0.0,0.0
R194165,0.0,0.0
R194166,0.0,0.0
R194167,0.0,0.0
R194168,0.0,0.0
R194169,0.0,0.0
R194170,0.0,0.0
R194171,0.0,0.0
R194172,0.0,0.0
R194173,0.0,0.0
R194174,0.0,0.0
R194175,0.0,0.0
R194176,0.0,0.0
R194177,0.0,0.0
R194178,0.0,0.0
R194179,0.0,0.0
R194180,0.0,0.0
R194181,0.0,0.0
R194182,0.0,0.0
R194183,0.0,0.0
R194184,0.0,0.0
R194185,0.0,0.0
R194186,0.0,0.0
R194187,0.0,0.0
R194188,0.0,0.0
R194189,0.0,0.0
R194190,0.0,0.0
R194191,0.0,0.0
R194192,0.0,0.0
R194193,0.0,0.0
R194194,0.0,0.0
R194195,0.0,0.0
R194196,0.0,0.0
R194197,0.0,0.0
R194198,0.0,0.0
